::ffff:127.0.0.1 - - [08/Mar/2023:01:52:57 +0000] "POST /v1/api/auth/signup HTTP/1.1" 500 51 "-" "vscode-restclient"
::1 - - [08/Mar/2023:09:52:04 +0000] "POST /v1/api/auth/signup HTTP/1.1" 200 467 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:09:52:04 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:09:52:04 +0000] "GET /v1/api/user HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:09:52:04 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:09:52:04 +0000] "POST /v1/api/user/getListFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:09:27 +0000] "POST /v1/api/auth/checkEmail HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:09:37 +0000] "POST /v1/api/auth/signup HTTP/1.1" 200 467 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:09:38 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:09:38 +0000] "GET /v1/api/user HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:09:38 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:09:38 +0000] "POST /v1/api/user/getListFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:10:34 +0000] "POST /v1/api/auth/checkEmail HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:10:41 +0000] "POST /v1/api/auth/signup HTTP/1.1" 200 467 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:10:41 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:10:41 +0000] "GET /v1/api/user HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:10:41 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:10:41 +0000] "POST /v1/api/user/getListFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:11:53 +0000] "POST /v1/api/auth/checkEmail HTTP/1.1" 200 17 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:11:55 +0000] "POST /v1/api/auth/checkEmail HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:12:06 +0000] "POST /v1/api/auth/signup HTTP/1.1" 200 467 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:12:06 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:12:06 +0000] "GET /v1/api/user HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:12:06 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:10:12:06 +0000] "POST /v1/api/user/getListFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:16:32 +0000] "POST /v1/api/refreshToken HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:16:32 +0000] "POST /v1/api/refreshToken HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:16:32 +0000] "POST /v1/api/refreshToken HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:16:32 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:16:32 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 403 43 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:16:32 +0000] "GET /v1/api/user HTTP/1.1" 403 43 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:17:46 +0000] "POST /v1/api/auth/checkEmail HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:18:08 +0000] "POST /v1/api/auth/signup HTTP/1.1" 200 467 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:18:08 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:18:08 +0000] "GET /v1/api/user HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:18:08 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:18:08 +0000] "POST /v1/api/user/getListFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:25 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:25 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:25 +0000] "GET /v1/api/user HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:25 +0000] "POST /v1/api/user/getListFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:34 +0000] "POST /v1/api/auth/checkEmail HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:43 +0000] "POST /v1/api/auth/signup HTTP/1.1" 200 467 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:44 +0000] "POST /v1/api/getPosts HTTP/1.1" 200 52 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:44 +0000] "POST /v1/api/user/getNotFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:44 +0000] "GET /v1/api/user HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
::1 - - [08/Mar/2023:13:19:44 +0000] "POST /v1/api/user/getListFollower HTTP/1.1" 500 51 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
